YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,PRECTOTCORR,RH2M,QV2M,PS,WS2M,WS10M,WD2M,WD10M
2023,5,17,5,0.05,0.04,0.14,3.92,4.67,0.55,0,0,-0.65,-2.16,-1.41,0.02,91.06,5.25,62.36,0.68,1.294484678,310.82,310.65
2023,5,21,0,0,0,0,0,0,0,0,0,-0.2,-1.37,-0.79,0,93.75,5.62,62.44,0.76,1.446776993,220.86,219.69
2023,3,11,0,0,0,0,0,0,0,0,0,-6.09,-6.92,-6.51,0,99.06,3.6,62.44,0.62,1.180265442,102.45,103.82
2023,3,21,3,0,0,0,0,0,0,0,0,-6.5,-6.33,-6.42,0.17,100,3.97,61.71,0.68,1.294484678,234.31,235.45
2023,4,7,4,0,0,0,0,0,0,0,0,-6.95,-9.56,-8.25,0,85.69,2.93,62.45,0.56,1.066046206,59.86,57.9
2023,4,8,2,0,0,0,0,0,0,0,0,-5.77,-9.02,-7.4,0,80.56,2.99,62.65,0.57,1.085082745,51.1,50.65
2023,4,22,0,0,0,0,0,0,0,0,0,-4.52,-5.53,-5.03,0.02,98.31,4.15,62.17,0.91,1.732325084,186.88,168.86
2023,5,17,1,0,0,0,0,0,0,0,0,-0.21,-1.74,-0.98,0.02,90.75,5.43,62.36,0.62,1.180265442,325.71,324.46
2023,3,7,5,0,0,0,0,0,0,0,0,-7.58,-14.52,-11.05,0,57.81,1.83,62.36,0.56,1.066046206,26.57,29.97
2023,3,17,21,0,0,0,0,0,0,0,0,-4.56,-5.17,-4.86,0.09,100,4.27,62.32,0.77,1.465813533,207.08,205.96
2023,3,22,20,0,0,0,0,0,0,0,0,-5.75,-5.81,-5.77,0.02,100,4.15,61.82,0.7,1.332557757,274.5,279.46
2023,4,8,20,0,0,0,0,0,0,0,0,-2.44,-6.5,-4.47,0,74.75,3.72,62.83,0.78,1.484850072,202.23,201.13
2023,4,14,5,0,0,0,0,0,0,0,0,-4.1,-7.65,-5.88,0,77.88,3.36,62.64,0.58,1.104119284,18.19,19.56
2023,3,7,3,0,0,0,0,0,0,0,0,-7.53,-13.81,-10.67,0,61.38,1.95,62.34,0.56,1.066046206,46.7,46.27
2023,3,24,3,0,0,0,0,0,0,0,0,-7.23,-8.6,-7.92,0,99,3.3,61.96,0.66,1.2564116,38.23,37.6
2023,3,24,4,0,0,0,0,0,0,0,0,-7.36,-9.01,-8.18,0,96.88,3.17,61.96,0.62,1.180265442,35.29,34.07
2023,3,27,7,0.92,0.93,1.41,101.15,104.2,11.56,0.08,0.4,-5.05,-10.94,-7.99,0,69.5,2.81,62.1,0.73,1.389667375,50.67,49.79
2023,3,31,19,0,0,0,0,0,0,0,0,-5.48,-6.06,-5.77,0.24,100,4.09,62.24,0.76,1.446776993,243.7,246.86
2023,5,11,23,0,0,0,0,0,0,0,0,-2.33,-7.46,-4.9,0,68.12,3.42,62.53,0.6,1.142192363,96.75,89.1
2023,5,12,21,0,0,0,0,0,0,0,0,0.8,-3.45,-1.32,0,79.38,5.13,62.58,0.5,0.951826969,322.59,330.81
2023,5,29,5,0.07,0.07,0.18,6.55,7.1,0.84,0,0.02,1.13,-1.03,0.05,0,87.19,5.8,62.56,0.66,1.2564116,17.15,16.57
2023,3,25,22,0,0,0,0,0,0,0,0,-3.79,-3.51,-3.65,0,100,4.88,62.44,0.57,1.085082745,219.4,217.87
2023,3,27,4,0,0,0,0,0,0,0,0,-8.07,-7.77,-7.92,0,100,3.6,61.99,0.47,0.894717351,55.78,54.04
2023,4,9,21,0,0,0,0,0,0,0,0,-3.92,-6.27,-5.1,0,87.19,3.85,62.62,0.73,1.389667375,170.74,163.87
2023,5,10,21,0,0,0,0,0,0,0,0,-3.37,-9.04,-6.2,0,65.19,2.99,62.37,0.76,1.446776993,169.96,157.1
2023,5,12,2,0,0,0,0,0,0,0,0,-3.44,-7.75,-5.6,0,72.88,3.36,62.44,0.58,1.104119284,76.72,74.74
2023,3,10,23,0,0,0,0,0,0,0,0,-5.93,-6.56,-6.24,0,100,3.72,62.48,0.58,1.104119284,98.46,100.22
2023,3,24,2,0,0,0,0,0,0,0,0,-6.9,-7.92,-7.41,0,100,3.48,61.98,0.65,1.23737506,44.51,43.36
2023,4,5,4,0,0,0,0,0,0,0,0,-8.86,-11.45,-10.16,0,88.62,2.56,62.01,0.36,0.685315418,80.13,62.61
2023,4,19,3,0,0,0,0,0,0,0,0,-3.67,-5.16,-4.41,0,93.62,4.21,62.52,0.27,0.513986563,348.37,21.8
2023,5,3,3,0,0,0,0,0,0,0,0,-2.87,-4.48,-3.67,0,92.56,4.46,62.34,0.74,1.408703915,254.05,258.87
2023,5,11,22,0,0,0,0,0,0,0,0,-1.93,-7.4,-4.67,0,66.25,3.42,62.54,0.6,1.142192363,95.19,88.61
2023,5,12,0,0,0,0,0,0,0,0,0,-2.74,-7.56,-5.15,0,69.94,3.42,62.5,0.57,1.085082745,99.46,90.92
2023,5,24,1,0,0,0,0,0,0,0,0,1.64,1.17,1.4,0.02,100,6.9,62.49,0.58,1.104119284,243.43,242.82
2023,3,7,1,0,0,0,0,0,0,0,0,-7.06,-12.82,-9.94,0,64.31,2.14,62.41,0.59,1.123155824,66.5,64.48
2023,5,24,5,0.04,0.04,0.17,3.55,4.5,0.48,0,0,1.21,0.22,0.72,0,95.94,6.41,62.46,0.61,1.161228903,303.49,303.69
2023,5,31,20,0,0,0,0,0,0,0,0,3.84,2.01,2.93,0,89.88,7.2,62.69,0.56,1.066046206,205.84,206.15
2023,3,16,22,0,0,0,0,0,0,0,0,-5.4,-6.03,-5.71,0,100,3.97,62.46,0.62,1.180265442,212.69,211.21
2023,3,24,5,0,0,0,0,0,0,0,0,-7.28,-9.09,-8.18,0.01,95.62,3.17,61.99,0.58,1.104119284,28.3,28.04
2023,3,24,6,0.09,0.1,0.28,8.05,10.85,1.11,0.01,0.02,-6.88,-9.14,-8.01,0,91.75,3.17,62.03,0.6,1.142192363,23.89,24.68
2023,4,6,8,1.95,2.06,2.62,226.5,240.95,29.91,0.57,2.8,-0.4,-15.6,-8,0,29.5,1.77,62.4,0.8,1.522923151,307.87,309.99
2023,4,22,5,0,0,0,0,0,0,0,0,-5.36,-7.77,-6.57,0,87.75,3.42,62.04,0.64,1.218338521,154.06,149.44
2023,5,10,22,0,0,0,0,0,0,0,0,-4.15,-9.35,-6.75,0,67.75,2.93,62.37,0.6,1.142192363,135,120.8
2023,5,28,22,0,0,0,0,0,0,0,0,2.37,2.65,2.51,0.01,100,7.63,62.63,0.56,1.066046206,236.98,238.14
2023,5,31,5,0.07,0.07,0.19,6.15,7.48,0.83,0,0.02,0.55,-10.04,-4.74,0,44.5,2.81,62.69,0.6,1.142192363,38.07,38.29
2023,3,7,19,0,0,0,0,0,0,0,0,-4.23,-6.56,-5.39,0.04,87.06,3.72,62.57,0.68,1.294484678,180,178.57
2023,5,12,1,0,0,0,0,0,0,0,0,-3.1,-7.61,-5.36,0,71.75,3.36,62.47,0.55,1.047009666,90.81,85.24
2023,5,30,5,0.08,0.07,0.19,6.7,7.27,0.84,0,0.02,0.7,-5.17,-2.23,0,65.81,4.21,62.73,0.59,1.123155824,52.52,51.41
2023,3,7,0,0,0,0,0,0,0,0,0,-6.76,-11.83,-9.3,0,68.69,2.38,62.44,0.58,1.104119284,70.35,68.82
2023,3,16,3,0,0,0,0,0,0,0,0,-7.06,-8.46,-7.76,0,96.31,3.23,62.09,0.52,0.989900048,25.8,26.57
2023,3,17,4,0,0,0,0,0,0,0,0,-7.24,-9.19,-8.21,0.02,91.25,3.05,62.21,0.47,0.894717351,42.98,44.32
2023,3,23,23,0,0,0,0,0,0,0,0,-5.95,-5.91,-5.93,0,100,4.15,62.06,0.62,1.180265442,42.95,43.31
2023,3,24,22,0,0,0,0,0,0,0,0,-5,-4.77,-4.88,0.02,100,4.46,62.34,0.59,1.123155824,234.2,231.49
2023,3,29,1,0,0,0,0,0,0,0,0,-8.25,-8.68,-8.47,0,100,3.17,62.23,0.38,0.723388497,37.57,38.21
2023,4,22,1,0,0,0,0,0,0,0,0,-5.01,-6.02,-5.52,0,98.38,3.97,62.12,0.81,1.54195969,182.22,163.99
2023,4,22,4,0,0,0,0,0,0,0,0,-5.42,-7.38,-6.4,0,91.31,3.54,62.03,0.65,1.23737506,159.61,148.46
2023,5,14,1,0,0,0,0,0,0,0,0,0.99,-0.08,0.45,0,94.19,6.16,62.5,0.72,1.370630836,270,270.48
2023,5,19,4,0,0,0,0,0,0,0,0,0.81,0.55,0.68,0.01,100,6.53,62.32,0.56,1.066046206,271.59,273.37
2023,3,6,19,0,0,0,0,0,0,0,0,-4.77,-7.07,-5.92,0.01,87.44,3.6,62.45,0.61,1.161228903,164.36,165.73
2023,3,6,23,0,0,0,0,0,0,0,0,-6.61,-10.51,-8.56,0,76.38,2.69,62.46,0.55,1.047009666,68.5,66.93
2023,3,7,4,0,0,0,0,0,0,0,0,-7.6,-14.17,-10.88,0,59.81,1.89,62.34,0.51,0.970863509,31.72,33.96
2023,3,12,9,1.95,2.04,3.05,224.58,234.9,28.29,0.65,3.23,3.78,-10.6,-3.41,0,33.81,2.69,62.62,0.74,1.408703915,154.51,157.57
2023,3,31,7,0.63,0.78,1.49,69.48,84.85,8.77,0.09,0.4,-2.52,-9.13,-5.82,0.03,61,3.05,62.23,0.69,1.313521218,50.53,48.77
2023,4,16,0,0,0,0,0,0,0,0,0,0.48,-3.4,-1.45,0,76.75,4.82,62.74,0.89,1.694252005,230,236.04
2023,5,12,7,1.19,1.3,2.06,132.55,146.52,16.16,0.23,1.12,1.87,-8.38,-3.25,0,45.56,3.17,62.53,0.77,1.465813533,358.83,0
2023,5,13,0,0,0,0,0,0,0,0,0,0.52,-5.64,-2.56,0,67.19,4.27,62.58,0.54,1.027973127,39.17,31.38
2023,5,11,6,0.55,0.57,1.02,58.98,62.05,6.87,0.03,0.17,-4.04,-12.54,-8.29,0,52.12,2.26,62.44,0.46,0.875680812,101.69,87.53
2023,5,21,22,0,0,0,0,0,0,0,0,0.51,-0.5,0.01,0,94.31,5.98,62.63,0.52,0.989900048,9.61,10.83
2023,3,8,20,0,0,0,0,0,0,0,0,-6.02,-7.52,-6.77,0.02,95,3.48,62.6,0.56,1.066046206,129.91,132.54
2023,3,30,4,0,0,0,0,0,0,0,0,-7.93,-9.86,-8.89,0,91.5,2.87,62.17,0.45,0.856644272,29.25,31.22
2023,4,8,1,0,0,0,0,0,0,0,0,-5.55,-8.55,-7.05,0,82.38,3.11,62.67,0.53,1.008936588,53.97,53.83
2023,4,11,4,0,0,0,0,0,0,0,0,-5.78,-8.01,-6.89,0,88.06,3.3,62.5,0.51,0.970863509,11.48,11.99
2023,4,12,1,0,0,0,0,0,0,0,0,-3.63,-7.03,-5.33,0,78.75,3.54,62.54,0.56,1.066046206,4.03,1.99
2023,4,16,2,0,0,0,0,0,0,0,0,0.29,-5.41,-2.56,0,66.88,4.15,62.67,0.85,1.618105848,236.31,242.1
2023,4,16,22,0,0,0,0,0,0,0,0,0.24,-1.63,-0.7,0,88.31,5.49,62.53,0.74,1.408703915,202.48,198.28
2023,3,10,20,0,0,0,0,0,0,0,0,-4.8,-5.65,-5.22,0,98.56,4.03,62.5,0.62,1.180265442,152.14,146.03
2023,4,17,3,0,0,0,0,0,0,0,0,-2.07,-3.61,-2.84,0,91.56,4.7,62.38,0.51,0.970863509,352.12,0
2023,4,26,22,0,0,0,0,0,0,0,0,-2,-3.41,-2.7,0.01,93.69,4.82,62.43,0.73,1.389667375,203.28,201.61
2023,5,25,5,0.05,0.05,0.17,4.3,5.48,0.61,0,0.02,0.53,-0.42,0.06,0.01,96.44,6.16,62.33,0.65,1.23737506,260.31,258.29
2023,5,26,4,0,0,0,0,0,0,0,0,-0.24,-1.87,-1.05,0.01,90.25,5.43,62.26,0.73,1.389667375,239.88,244.56
2023,5,31,4,0,0,0,0,0,0,0,0,0.23,-8.81,-4.29,0,50.5,3.11,62.69,0.55,1.047009666,38.66,38.97
2023,3,5,23,0,0,0,0,0,0,0,0,-6.59,-7.27,-6.93,0,100,3.54,62.54,0.45,0.856644272,37.87,36.67
2023,3,8,23,0,0,0,0,0,0,0,0,-6.71,-9.07,-7.89,0.02,88.69,3.05,62.56,0.55,1.047009666,149.45,150.95
2023,3,10,22,0,0,0,0,0,0,0,0,-5.83,-6.23,-6.03,0,100,3.85,62.51,0.52,0.989900048,94.27,95.61
2023,3,23,22,0,0,0,0,0,0,0,0,-5.54,-5.25,-5.4,0.01,100,4.33,62.05,0.57,1.085082745,33.91,34.82
2023,3,4,0,0,0,0,0,0,0,0,0,-4.52,-8.29,-6.41,0,77.25,3.23,62.65,0.59,1.123155824,11.46,12.92
2023,3,6,22,0,0,0,0,0,0,0,0,-6.65,-8.97,-7.81,0,87.69,3.05,62.48,0.5,0.951826969,64.23,63.2
2023,3,31,0,0,0,0,0,0,0,0,0,-5.81,-7.17,-6.49,0,95.31,3.6,62.25,0.4,0.761461575,35.54,35.54
2023,4,3,5,0,0,0,0,0,0,0,0,-6.2,-5.57,-5.88,0,100,4.21,61.74,0.56,1.066046206,315,316.45
2023,5,9,0,0,0,0,0,0,0,0,0,-3.76,-11.88,-7.82,0,55.44,2.44,62.4,0.77,1.465813533,204.49,199.41
2023,3,6,1,0,0,0,0,0,0,0,0,-6.77,-10.45,-8.61,0,77.75,2.69,62.46,0.51,0.970863509,39.35,38.74
2023,3,30,23,0,0,0,0,0,0,0,0,-5.99,-6.8,-6.39,0,99.62,3.66,62.27,0.41,0.780498115,34.9,34.99
2023,4,15,22,0,0,0,0,0,0,0,0,1.16,-2.51,-0.67,0,77.69,5.13,62.8,0.8,1.522923151,214.31,213.84
2023,5,12,22,0,0,0,0,0,0,0,0,0.73,-4.1,-1.69,0,75.88,4.88,62.6,0.41,0.780498115,1.08,359.48
2023,3,2,1,0,0,0,0,0,0,0,0,-7.28,-11.14,-9.21,0,76.81,2.5,62.55,0.51,0.970863509,2.64,4.2
2023,3,9,0,0,0,0,0,0,0,0,0,-6.83,-9.55,-8.19,0.01,85.94,2.93,62.51,0.53,1.008936588,151.19,152.73
2023,4,28,4,0,0,0,0,0,0,0,0,-5.74,-10.36,-8.05,0,72,2.69,62.34,0.47,0.894717351,36.87,36.03
2023,5,9,4,0,0,0,0,0,0,0,0,-4.72,-15.35,-10.03,0,42.44,1.77,62.28,0.54,1.027973127,167.56,171.05
2023,5,24,0,0,0,0,0,0,0,0,0,1.99,1.08,1.54,0.31,96.38,6.77,62.52,0.48,0.913753891,229.6,229.11
2023,3,4,19,0,0,0,0,0,0,0,0,-3.62,-4.1,-3.86,0,100,4.58,62.69,0.5,0.951826969,174.64,178.94
2023,3,29,23,0,0,0,0,0,0,0,0,-6.92,-7.53,-7.23,0,100,3.48,62.36,0.41,0.780498115,93.3,79.84
2023,3,30,0,0,0,0,0,0,0,0,0,-7.08,-7.88,-7.48,0,100,3.42,62.33,0.42,0.799534654,84.61,76.61
2023,3,30,20,0,0,0,0,0,0,0,0,-3.91,-5.95,-4.93,0,89.06,3.91,62.26,0.67,1.275448139,217.93,217.41
2023,3,31,4,0,0,0,0,0,0,0,0,-5.39,-8.78,-7.09,0,80.06,3.11,62.15,0.48,0.913753891,49.6,49.17
2023,4,22,3,0,0,0,0,0,0,0,0,-5.5,-6.84,-6.17,0,96.25,3.72,62.04,0.64,1.218338521,168,149.4
2023,5,30,20,0,0,0,0,0,0,0,0,3.62,1.74,2.68,0,88.75,6.96,62.82,0.48,0.913753891,204.9,204.66
2023,3,8,21,0,0,0,0,0,0,0,0,-6.33,-8.01,-7.17,0.03,93.94,3.36,62.61,0.52,0.989900048,125.13,129.25
2023,3,11,19,0,0,0,0,0,0,0,0,-2.92,-5.56,-4.24,0,86.75,4.15,62.46,0.53,1.008936588,263.19,248.5
2023,3,13,5,0,0,0,0,0,0,0,0,-6.37,-11.49,-8.92,0,69.5,2.5,62.52,0.49,0.93279043,56.06,54.52
2023,3,25,7,0.72,0.74,1.37,78.2,81.02,9.4,0.07,0.33,-3.77,-7.33,-5.55,0,80.81,3.6,62.36,0.67,1.275448139,310.24,311.19
2023,4,15,23,0,0,0,0,0,0,0,0,0.77,-2.74,-0.99,0,78.69,5.07,62.77,0.82,1.56099623,219.95,221.95
2023,5,4,23,0,0,0,0,0,0,0,0,-3.38,-5.09,-4.24,0.01,94.38,4.33,62.35,0.66,1.2564116,179.33,168.06
2023,5,16,22,0,0,0,0,0,0,0,0,0.57,-0.08,0.25,0.01,97.25,6.16,62.44,0.49,0.93279043,316.93,319.57
2023,5,23,5,0.05,0.04,0.17,3.75,4.08,0.48,0,0,0.98,-0.67,0.16,0,90.94,5.92,62.62,0.52,0.989900048,26.57,24.62
2023,3,8,2,0,0,0,0,0,0,0,0,-5.74,-11.48,-8.61,0.02,64.62,2.44,62.51,0.52,0.989900048,72.65,75.03
2023,4,10,1,0,0,0,0,0,0,0,0,-6.01,-8.07,-7.04,0,89.56,3.3,62.43,0.47,0.894717351,58.71,58.57
2023,5,13,1,0,0,0,0,0,0,0,0,0.44,-6.34,-2.95,0,63.38,3.97,62.55,0.5,0.951826969,40.6,33.69
2023,5,27,1,0,0,0,0,0,0,0,0,-1.6,-5.2,-3.4,0,79.25,4.27,62.32,0.66,1.2564116,182.69,173.42
2023,5,28,23,0,0,0,0,0,0,0,0,2.15,2.42,2.28,0.01,100,7.51,62.63,0.5,0.951826969,237.8,239.04
2023,5,30,4,0,0,0,0,0,0,0,0,0.54,-3.94,-1.7,0,73.31,4.64,62.72,0.52,0.989900048,48.65,47.69
2023,3,4,4,0,0,0,0,0,0,0,0,-5.91,-8.63,-7.27,0,84.81,3.11,62.59,0.52,0.989900048,6.91,9.46
2023,3,8,22,0,0,0,0,0,0,0,0,-6.61,-8.46,-7.54,0.03,92.56,3.23,62.59,0.5,0.951826969,135,139.7
2023,3,22,21,0,0,0,0,0,0,0,0,-6.35,-6.17,-6.26,0.01,100,4.03,61.84,0.48,0.913753891,325.01,331.21
2023,3,24,0,0,0,0,0,0,0,0,0,-6.33,-6.6,-6.46,0,100,3.91,62.05,0.55,1.047009666,44.42,44.61
2023,4,5,3,0,0,0,0,0,0,0,0,-8.51,-9.44,-8.98,0,100,3.05,62.02,0.31,0.590132721,78.41,62.45
2023,5,14,2,0,0,0,0,0,0,0,0,0.71,-0.35,0.19,0,94.38,6.04,62.45,0.57,1.085082745,303.91,305.54
2023,3,6,0,0,0,0,0,0,0,0,0,-6.54,-8.95,-7.74,0,87.12,3.05,62.51,0.46,0.875680812,37.45,37.09
2023,3,9,20,0,0,0,0,0,0,0,0,-5.97,-6.85,-6.41,0,99.06,3.66,62.51,0.43,0.818571194,44.26,43.81
2023,3,21,4,0,0,0,0,0,0,0,0,-6.54,-6.51,-6.52,0.11,100,3.91,61.71,0.55,1.047009666,236.53,237.7
2023,3,24,1,0,0,0,0,0,0,0,0,-6.57,-7.23,-6.9,0,100,3.72,62.02,0.53,1.008936588,45,45
2023,4,18,1,0,0,0,0,0,0,0,0,-1.2,-3.41,-2.31,0,86.25,4.76,62.7,0.4,0.761461575,350.91,7.89
2023,4,22,2,0,0,0,0,0,0,0,0,-5.39,-6.35,-5.87,0,99.06,3.85,62.07,0.67,1.275448139,175.96,154.68
2023,5,2,3,0,0,0,0,0,0,0,0,-5.22,-9.35,-7.28,0,74.25,2.93,62.16,0.42,0.799534654,56.31,50.55
2023,5,14,3,0,0,0,0,0,0,0,0,0.51,-0.65,-0.07,0,93.62,5.92,62.39,0.45,0.856644272,327.68,331.43
2023,3,7,8,1.53,1.57,2.06,175.17,181.98,21.38,0.34,1.65,-1.33,-15.77,-8.55,0,30.94,1.71,62.53,0.67,1.275448139,290.56,291.49
2023,3,7,21,0,0,0,0,0,0,0,0,-5.31,-7.07,-6.2,0,91.94,3.6,62.62,0.45,0.856644272,89.01,92.83
2023,3,7,22,0,0,0,0,0,0,0,0,-5.1,-7.45,-6.27,0,87.5,3.48,62.62,0.45,0.856644272,86.99,88.3
2023,3,15,23,0,0,0,0,0,0,0,0,-6.07,-6.64,-6.35,0,100,3.72,62.21,0.46,0.875680812,51.19,50.19
2023,3,28,3,0,0,0,0,0,0,0,0,-9.01,-10.99,-9.99,0,92.19,2.62,61.99,0.22,0.418803867,14.53,30.87
2023,3,29,22,0,0,0,0,0,0,0,0,-6.57,-7.17,-6.88,0,100,3.6,62.38,0.45,0.856644272,123.69,101.42
2023,3,31,1,0,0,0,0,0,0,0,0,-5.46,-7.62,-6.54,0,89.06,3.42,62.22,0.39,0.742425036,40.1,38.57
2023,5,2,6,0.1,0.31,0.93,11.92,33.83,1.65,0.01,0.02,-3.4,-8.35,-5.88,0,70,3.23,62.22,0.53,1.008936588,107.9,96.84
2023,5,8,1,0,0,0,0,0,0,0,0,-0.8,-1.36,-1.08,0,98.75,5.68,62.21,0.64,1.218338521,230.46,234.26
2023,5,29,4,0,0,0,0,0,0,0,0,1.44,-0.27,0.58,0.01,90.5,6.1,62.56,0.53,1.008936588,344.52,344.45
2023,3,2,0,0,0,0,0,0,0,0,0,-7.07,-10.26,-8.67,0,81.62,2.75,62.59,0.46,0.875680812,4.84,6.91
2023,3,6,7,0.58,0.6,0.99,64.17,67.7,7.12,0.04,0.2,-4.82,-12.38,-8.6,0,56.94,2.32,62.45,0.53,1.008936588,70.23,68.84
2023,3,29,21,0,0,0,0,0,0,0,0,-5.88,-6.88,-6.38,0,98.5,3.66,62.38,0.56,1.066046206,154.5,139.09
2023,5,24,4,0,0,0,0,0,0,0,0,1.27,0.53,0.9,0,97.81,6.53,62.44,0.48,0.913753891,319.6,316.61
2023,5,26,22,0,0,0,0,0,0,0,0,-0.56,-1.05,-0.81,0.04,99.94,5.8,62.46,0.55,1.047009666,180.81,175.38
2023,5,29,22,0,0,0,0,0,0,0,0,2.93,2.9,2.92,0,100,7.63,62.86,0.37,0.704351957,213.02,212.25
2023,3,5,22,0,0,0,0,0,0,0,0,-6.25,-6.12,-6.18,0,100,3.91,62.57,0.36,0.685315418,36.12,34.66
2023,3,9,4,0,0,0,0,0,0,0,0,-7.49,-10.28,-8.88,0,84.25,2.75,62.35,0.46,0.875680812,83.12,82.44
2023,3,18,6,0.05,0.04,0.2,3.3,3.58,0.38,0,0,-6.68,-10.85,-8.77,0.01,74.5,2.56,62.19,0.44,0.837607733,56.59,54.53
2023,3,30,1,0,0,0,0,0,0,0,0,-7.19,-8.39,-7.79,0,97.88,3.23,62.29,0.42,0.799534654,82.48,78.23
2023,5,11,20,0,0,0,0,0,0,0,0,-0.85,-7.2,-4.02,0,61.62,3.48,62.48,0.63,1.199301981,173.58,165.96
2023,5,23,4,0,0,0,0,0,0,0,0,1.25,-0.12,0.56,0,93.06,6.23,62.61,0.5,0.951826969,8.13,8.7
2023,3,5,3,0,0,0,0,0,0,0,0,-6.88,-13.13,-10,0,61.75,2.08,62.6,0.44,0.837607733,52.93,52.54
2023,3,7,23,0,0,0,0,0,0,0,0,-4.82,-8.16,-6.49,0,80.5,3.3,62.61,0.46,0.875680812,98.82,97.13
2023,3,8,3,0,0,0,0,0,0,0,0,-6.1,-12.61,-9.35,0.01,60.25,2.2,62.48,0.5,0.951826969,67.86,70.82
2023,3,23,20,0,0,0,0,0,0,0,0,-4.24,-4.27,-4.25,0.03,100,4.7,62.01,0.49,0.93279043,274.54,276.47
2023,4,8,0,0,0,0,0,0,0,0,0,-5.23,-7.95,-6.59,0,84.31,3.3,62.7,0.46,0.875680812,57.38,57.12
2023,4,15,4,0,0,0,0,0,0,0,0,-0.84,-4.63,-2.74,0,75.69,4.27,62.68,0.48,0.913753891,65.94,63.17
2023,4,16,3,0,0,0,0,0,0,0,0,-0.11,-6.55,-3.33,0,63.31,3.85,62.63,0.73,1.389667375,233.25,238.93
2023,3,6,21,0,0,0,0,0,0,0,0,-6.47,-7.95,-7.21,0,94.12,3.3,62.49,0.45,0.856644272,72.82,75.53
2023,3,9,1,0,0,0,0,0,0,0,0,-7.09,-9.87,-8.48,0,85.31,2.87,62.46,0.46,0.875680812,139.82,145.98
2023,3,27,0,0,0,0,0,0,0,0,0,-5.85,-6.32,-6.09,0,100,3.97,62.14,0.53,1.008936588,230.41,229.66
2023,4,6,4,0,0,0,0,0,0,0,0,-7.75,-11.37,-9.56,0.02,79.31,2.5,62.27,0.41,0.780498115,59.98,58.12
2023,4,23,1,0,0,0,0,0,0,0,0,-5.1,-6.03,-5.56,0.04,98.5,3.97,62.11,0.58,1.104119284,191.61,187.2
2023,5,5,2,0,0,0,0,0,0,0,0,-4.74,-7.58,-6.16,0,84.62,3.48,62.2,0.41,0.780498115,51.17,50.5
2023,5,19,5,0.04,0.04,0.15,3.58,4.7,0.51,0,0,0.73,0.12,0.42,0.01,97.88,6.29,62.32,0.48,0.913753891,269.06,271.19
2023,5,27,2,0,0,0,0,0,0,0,0,-1.87,-5.52,-3.7,0,78.31,4.09,62.28,0.61,1.161228903,180.73,170.44
2023,6,1,4,0,0,0,0,0,0,0,0,-1.11,-6.89,-4,0,68.31,3.78,62.49,0.48,0.913753891,53.7,55.65
2023,3,8,1,0,0,0,0,0,0,0,0,-5.22,-10.4,-7.81,0.01,68.12,2.69,62.55,0.46,0.875680812,84.19,81.53
2023,3,10,21,0,0,0,0,0,0,0,0,-5.45,-5.9,-5.68,0,100,3.91,62.52,0.43,0.818571194,99.46,101.55
2023,3,22,2,0,0,0,0,0,0,0,0,-8.52,-8.89,-8.7,0.02,100,3.23,61.84,0.49,0.93279043,221.78,221.99
2023,4,13,4,0,0,0,0,0,0,0,0,-3.69,-7.57,-5.63,0,75.75,3.42,62.54,0.48,0.913753891,23.2,22.48
2023,5,8,21,0,0,0,0,0,0,0,0,-2.09,-3.66,-2.88,0,92.94,4.76,62.45,0.72,1.370630836,202.38,197.28
2023,5,29,0,0,0,0,0,0,0,0,0,1.89,2.01,1.95,0.01,100,7.26,62.62,0.46,0.875680812,243.87,245.06
2023,3,20,8,0.74,1.12,2.31,88.33,124.7,11.48,0.16,0.83,-0.56,-6.25,-3.41,0.03,67.06,3.97,61.92,0.62,1.180265442,156.99,155.35
2023,4,1,6,0.09,0.09,0.41,8.7,9.8,0.98,0,0.02,-6.39,-9.58,-7.99,0.07,84,2.99,62.09,0.43,0.818571194,107.1,91.23
2023,4,1,7,0.56,0.61,1.51,58.05,64.4,6.91,0.05,0.27,-4.53,-10.13,-7.33,0.09,68.31,2.87,62.13,0.59,1.123155824,146.94,140.67
2023,4,15,7,0.83,1.03,1.76,94.9,116.58,12.05,0.11,0.55,3.02,-5.12,-1.05,0,55.12,4.15,62.82,0.67,1.275448139,215.93,216.75
2023,4,30,6,0.15,0.3,0.9,17.5,33.02,2.09,0.01,0.05,-2.05,-5.54,-3.79,0,79.5,4.09,62.3,0.57,1.085082745,166.53,148.51
2023,5,21,7,1.05,1.31,2.11,123.65,154.9,15.77,0.25,1.23,3.09,-3.2,-0.05,0.02,64.5,4.94,62.39,0.62,1.180265442,10.89,11.07
2023,3,2,20,0,0,0,0,0,0,0,0,-5.16,-5.88,-5.52,0,100,3.97,62.6,0.41,0.780498115,343.3,346.87
2023,3,8,0,0,0,0,0,0,0,0,0,-4.78,-9.2,-6.99,0,73.12,2.99,62.59,0.45,0.856644272,101.11,96.89
2023,3,14,7,0.48,0.49,1.15,51.23,53.2,6.31,0.04,0.2,-2.66,-10.92,-6.79,0,52.56,2.56,62.33,0.64,1.218338521,191.31,186.2
