YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS2M,WD2M,WS10M,WD10M
2023,3,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.85,-9.88,-5.36,2.81,57.75,0.0,73.27,1.39,354.19,2.4,353.45
2023,3,7,6,0.04,0.03,0.09,2.62,3.05,0.34,0.0,0.0,-0.64,-10.74,-5.7,2.62,53.81,0.0,73.32,1.38,354.48,2.37,353.95
2023,3,7,7,0.63,0.66,1.01,69.05,74.17,7.53,0.05,0.23,2.63,-5.9,-1.63,3.91,62.25,0.0,73.38,1.12,352.38,1.99,352.09
2023,3,7,8,1.53,1.57,2.06,175.17,181.98,21.38,0.34,1.65,6.81,-8.94,-1.06,3.17,37.5,0.0,73.45,1.38,312.01,1.79,313.05
2023,3,7,9,2.3,2.38,2.95,268.9,277.7,35.41,0.84,4.25,10.11,-9.08,0.51,2.99,28.38,0.0,73.48,2.15,246.42,2.7,246.32
2023,3,7,10,2.78,3.0,3.63,327.7,350.98,44.82,1.34,7.05,11.96,-7.96,2.0,3.11,26.25,0.0,73.49,3.04,226.14,3.88,226.22
2023,3,7,11,3.04,3.39,4.04,359.02,396.35,50.23,1.7,9.02,13.12,-6.65,3.23,3.36,26.31,0.0,73.47,3.83,219.96,4.91,219.9
2023,3,7,12,2.87,3.39,4.17,339.12,393.42,46.97,1.62,8.5,13.55,-5.77,3.89,3.6,27.19,0.0,73.44,4.42,217.68,5.68,217.67
2023,3,7,13,2.74,3.23,4.0,322.5,374.85,44.25,1.47,7.83,13.42,-4.7,4.36,3.85,29.38,0.0,73.39,4.66,217.64,5.99,217.63
2023,3,7,14,2.24,2.79,3.54,264.55,324.58,35.84,1.05,5.55,12.87,-3.79,4.54,4.09,32.19,0.05,73.35,4.57,218.97,5.9,219.04
