YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS2M,WD2M,WS10M,WD10M
2022,5,15,17,0.35,0.61,1.42,39.42,68.65,4.7,0.05,0.23,15.3,10.59,12.94,11.23,75.19,0.22,72.91,3,214.19,4.09,214.18
2022,5,15,18,0.08,0.1,0.39,7.95,11.55,1.03,0,0.02,13.83,11.31,12.57,11.9,87.69,0.23,72.94,1.78,214.11,2.71,213.46
2022,5,15,19,0,0,0,0,0,0,0,0,12.73,10.9,11.82,11.54,91.56,0.18,73.01,1.38,216.03,2.3,214.77
2022,5,15,20,0,0,0,0,0,0,0,0,12.44,10.23,11.33,10.99,88.94,0.12,73.08,1.3,224.03,2.03,223.44
2022,5,15,21,0,0,0,0,0,0,0,0,12.3,9.65,10.98,10.56,86.25,0.08,73.14,0.9,233.13,1.35,233.26
2022,5,15,22,0,0,0,0,0,0,0,0,11.77,9.11,10.44,10.19,86.44,0.06,73.15,0.5,275.36,0.78,274
2022,5,15,23,0,0,0,0,0,0,0,0,10.69,8.37,9.53,9.83,89.31,0.07,73.13,0.53,320.95,0.92,316.38
2022,5,16,0,0,0,0,0,0,0,0,0,9.88,7.48,8.68,9.34,89.75,0.07,73.09,0.64,329.04,1.1,328.34
2022,5,16,1,0,0,0,0,0,0,0,0,9.44,6.73,8.09,8.97,88.5,0.07,73.04,0.69,332.27,1.21,332.6
2022,5,16,2,0,0,0,0,0,0,0,0,9.16,6.05,7.6,8.61,86.5,0.06,73,0.75,335.31,1.29,336.85
2022,5,16,3,0,0,0,0,0,0,0,0,9.06,5.46,7.26,8.3,83.88,0.05,72.98,0.74,340.99,1.25,343.27
2022,5,16,4,0,0,0,0,0,0,0,0,8.9,5.01,6.96,8.06,82.12,0.03,72.98,0.75,344.95,1.25,347.35
2022,5,16,5,0.04,0.04,0.14,3.58,4.33,0.52,0,0,8.8,4.69,6.74,7.81,80.81,0.01,73,0.79,349.7,1.3,351.05
2022,5,16,6,0.38,0.56,1.07,44.98,65.62,5.83,0.04,0.17,10.47,6.71,8.58,9.22,84.69,0,73.04,0.71,342.16,1.21,348.84
2022,5,16,7,0.9,1.41,2.09,111,170.2,15.53,0.25,1.23,13.28,5.82,9.55,8.67,66.25,0.02,73.07,0.51,312.51,0.65,315
2022,5,16,8,1.42,2.25,3.02,181.95,273.33,26.14,0.65,3.3,15.25,5.1,10.18,8.24,55.62,0,73.08,1.21,216.05,1.52,216.87
2022,5,16,9,1.89,2.96,3.79,245.98,360.27,35.8,1.11,5.83,16.97,5.33,11.15,8.3,50.25,0,73.08,2.27,206.3,2.83,206.71
2022,5,16,10,2.27,3.48,4.35,295.73,423.33,43.38,1.52,7.65,18.23,6.09,12.15,8.67,48.31,0,73.06,3.12,203.03,3.92,203.24
2022,5,16,11,2.41,3.76,4.67,318.2,457.73,47.52,1.77,9.27,18.87,7.16,13.01,9.16,49.19,0.02,73.04,3.75,201.65,4.75,201.71
2022,5,16,12,2.18,3.43,4.72,287.67,413.08,37.95,1.37,7.25,18.98,8.35,13.66,9.83,52.25,0.14,73.01,4.01,201.61,5.1,201.69
2022,5,16,13,1.96,3.16,4.49,247.52,379.23,33.13,1.12,5.77,18.56,9.2,13.88,10.31,56.31,0.33,72.97,4.04,202.3,5.15,202.37
2022,5,16,14,1.58,2.73,4.01,205.38,329.45,26.58,0.83,4.2,17.65,9.65,13.65,10.68,61.44,0.62,72.93,3.99,204.3,5.14,204.31
2022,5,16,15,1.04,2.06,3.31,132.65,247.1,16.51,0.42,2.17,16.62,10.07,13.34,11.05,67.81,0.88,72.89,3.77,207.42,4.89,207.3
2022,5,16,16,0.65,1.31,2.43,81.6,155.4,10.03,0.18,0.9,15.55,10.37,12.97,11.29,74.44,0.99,72.86,3.4,210.69,4.44,210.67
2022,5,16,17,0.41,0.62,1.43,49.95,74.25,6.17,0.05,0.27,14.25,10.63,12.44,11.54,82.75,0.96,72.86,2.83,211.8,3.77,211.62
2022,5,16,18,0.09,0.11,0.39,9.6,12.75,1.18,0,0.02,12.86,11.12,11.99,12.02,94,0.73,72.89,1.78,210.83,2.5,210.41
2022,5,16,19,0,0,0,0,0,0,0,0,12.28,11.52,11.9,12.39,100,0.51,72.92,1.2,210.9,1.75,209.65
2022,5,16,20,0,0,0,0,0,0,0,0,12,11.56,11.78,12.39,100,0.27,72.96,1.07,210.32,1.58,209.22
2022,5,16,21,0,0,0,0,0,0,0,0,11.45,11.25,11.35,12.15,100,0.12,72.98,1.01,213.94,1.55,211.36
2022,5,16,22,0,0,0,0,0,0,0,0,11.19,10.95,11.07,11.96,100,0.07,72.98,1.07,213.11,1.61,210.3
2022,5,16,23,0,0,0,0,0,0,0,0,11.03,10.76,10.9,11.84,100,0.05,72.94,1,209.36,1.45,206.98
2022,5,17,0,0,0,0,0,0,0,0,0,10.86,10.41,10.64,11.6,100,0.06,72.91,0.79,221.78,1.08,221.5
2022,5,17,1,0,0,0,0,0,0,0,0,10.48,10.05,10.26,11.29,100,0.06,72.87,0.67,260.65,0.96,262.53
2022,5,17,2,0,0,0,0,0,0,0,0,9.8,9.53,9.66,10.99,100,0.05,72.83,0.5,302.2,0.85,302.67
2022,5,17,3,0,0,0,0,0,0,0,0,8.84,8.76,8.8,10.5,100,0.02,72.79,0.62,314.49,1.21,309.76
2022,5,17,4,0,0,0,0,0,0,0,0,8.03,7.92,7.98,9.95,100,0,72.77,0.77,316.64,1.55,313.98
2022,5,17,5,0.04,0.04,0.14,3.4,3.9,0.46,0,0,7.69,7.08,7.38,9.4,100,0,72.79,0.87,322.31,1.7,321.34
2022,5,17,6,0.46,0.46,1.07,52.4,52.92,6.66,0.04,0.2,10.12,7.73,8.92,9.83,92.31,0.01,72.83,1.07,324.22,1.66,323.99
2022,5,17,7,1.15,1.22,2.09,134.55,143.48,16.81,0.25,1.23,12.78,6.9,9.84,9.34,73.75,0.01,72.87,1.81,288.59,2.35,288.43
2022,5,17,8,1.91,2.04,3.02,229.17,244.12,29.79,0.68,3.42,15.4,5.62,10.51,8.67,57.81,0.02,72.89,2.89,255.44,3.73,255.56
2022,5,17,9,2.52,2.77,3.79,308.83,333.42,41.45,1.23,6.48,17.45,5.08,11.26,8.42,49.12,0.01,72.91,3.81,242.91,4.92,242.86
2022,5,17,10,2.79,3.28,4.36,342.75,395.25,47.44,1.59,8.23,18.65,6.02,12.33,8.85,47.94,0.01,72.93,4.69,234.43,6.09,234.39
2022,5,17,11,2.99,3.61,4.67,377.12,433.6,52.3,1.91,10.12,19.08,7.62,13.35,9.7,51.06,0.01,72.92,5.22,230.71,6.8,230.69
2022,5,17,12,3.07,3.74,4.72,391.55,449.25,55.78,2.07,11.17,19.09,8.9,14,10.31,54.44,0.03,72.89,5.38,231.43,6.99,231.44
2022,5,17,13,2.78,3.53,4.5,348.2,424.15,49.13,1.75,9,18.77,9.34,14.06,10.5,56.5,0.12,72.85,5.33,233.94,6.96,233.95
2022,5,17,14,2.39,3.07,4.01,298.1,370.6,41.78,1.34,6.83,18.43,9.07,13.75,10.31,56.5,0.23,72.81,5.25,237.02,6.89,237.12
2022,5,17,15,1.84,2.42,3.31,227.85,292.33,31.28,0.81,4.17,17.81,8.54,13.17,9.95,56.62,0.27,72.78,4.84,237.46,6.38,237.59
2022,5,17,16,1.23,1.63,2.43,148.3,196.6,19.58,0.36,1.77,16.98,8.1,12.54,9.64,57.81,0.26,72.76,4.25,237.25,5.64,237.39
2022,5,17,17,0.67,0.81,1.44,78.4,96.92,9.79,0.09,0.45,15.67,7.87,11.76,9.46,61.75,0.24,72.77,3.4,236.53,4.6,236.63
2022,5,17,18,0.13,0.13,0.4,13.58,15.73,1.82,0.01,0.02,13.17,8.94,11.06,10.38,79.44,0.26,72.81,1.77,235.61,2.79,236.09
2022,5,17,19,0,0,0,0,0,0,0,0,11.27,8.56,9.92,10.01,87.31,0.17,72.86,1.12,240.4,2.17,240.38
2022,5,17,20,0,0,0,0,0,0,0,0,10.95,8.08,9.52,9.64,86.12,0.08,72.92,1.22,247.86,2.15,247.08
2022,5,17,21,0,0,0,0,0,0,0,0,10.33,7.37,8.85,9.22,85.44,0.05,72.97,0.98,254.31,1.81,254.22
2022,5,17,22,0,0,0,0,0,0,0,0,9.98,6.76,8.37,8.79,83.69,0.04,72.99,0.86,264.76,1.53,265.6
2022,5,17,23,0,0,0,0,0,0,0,0,9.49,6.22,7.85,8.48,83.38,0.04,72.98,0.83,284.17,1.46,284.56
2022,5,18,0,0,0,0,0,0,0,0,0,8.76,5.74,7.25,8.24,84.88,0.03,72.95,0.88,304.53,1.59,303.38
2022,5,18,1,0,0,0,0,0,0,0,0,7.96,5.23,6.6,7.93,86.75,0.06,72.93,0.96,318.29,1.82,316.22
2022,5,18,2,0,0,0,0,0,0,0,0,7.3,4.62,5.96,7.63,87.25,0.05,72.9,1.02,327.53,1.98,326.12
2022,5,18,3,0,0,0,0,0,0,0,0,6.87,3.94,5.41,7.32,85.69,0.05,72.89,1.09,330.31,2.15,328.68
2022,5,18,4,0,0,0,0,0,0,0,0,6.59,2.98,4.78,6.84,81.88,0,72.89,1.14,330.79,2.21,328.9
2022,5,18,5,0.05,0.04,0.15,3.98,4.23,0.55,0,0,6.83,2.18,4.5,6.47,76.19,0,72.91,1.12,329.51,2.1,327.79
2022,5,18,6,0.48,0.49,1.08,54.88,56.73,6.85,0.04,0.2,9.3,4.54,6.92,7.87,78.62,0,72.96,1.11,313.85,1.83,317.25
2022,5,18,7,1.16,1.25,2.1,135.02,146.4,16.76,0.24,1.2,12.53,3.12,7.83,7.02,56.44,0,73,1.79,275.01,2.4,275.41
2022,5,18,8,1.89,2.07,3.02,226.1,245.75,29.5,0.67,3.4,14.75,2.16,8.46,6.41,44.81,0,73.04,2.81,244.15,3.65,244.15
2022,5,18,9,2.5,2.69,3.79,299.92,318.92,39.55,1.12,5.83,16.36,2.86,9.61,6.77,42.5,0,73.05,3.52,230.59,4.53,230.6
2022,5,18,10,3.04,3.26,4.36,369.27,388.95,50.17,1.63,8.5,17.43,3.65,10.55,7.14,41.81,0,73.04,4.1,223.46,5.27,223.56
2022,5,18,11,3.25,3.62,4.67,408.27,435.23,57.05,2,10.77,18.04,4.41,11.23,7.45,42.06,0.01,73.02,4.53,220.39,5.83,220.33
2022,5,18,12,2.69,3.73,4.72,349.7,451,50.39,1.82,9.75,18.27,5.29,11.78,7.87,43.69,0.04,73,4.74,219.65,6.09,219.64
2022,5,18,13,2.59,3.49,4.5,326.15,422.5,46.52,1.61,8.38,18.16,5.98,12.07,8.18,45.88,0.11,72.96,4.78,219.49,6.14,219.42
2022,5,18,14,2,3,4.02,252.27,362.98,35.43,1.09,5.58,17.9,6.33,12.12,8.42,47.69,0.19,72.93,4.73,219.5,6.1,219.5
2022,5,18,15,1.6,2.33,3.31,198.2,280.7,26.95,0.69,3.52,17.33,6.48,11.9,8.48,50.06,0.21,72.91,4.47,219.82,5.8,219.76
2022,5,18,16,1,1.54,2.44,121.33,184.25,16.06,0.29,1.42,16.4,6.35,11.38,8.42,52.75,0.21,72.9,3.96,220.67,5.17,220.59
2022,5,18,17,0.5,0.73,1.44,57.9,86.62,7.34,0.07,0.33,15,6.46,10.73,8.54,58.5,0.18,72.92,3.14,221.07,4.21,220.94
2022,5,18,18,0.11,0.13,0.41,11.65,15.08,1.55,0.01,0.02,12.63,8.16,10.4,9.89,78.62,0.07,72.97,1.64,222.68,2.57,221.55
2022,5,18,19,0,0,0,0,0,0,0,0,11,7.62,9.31,9.4,83.56,0.05,73.02,0.98,223.71,1.86,222.79
2022,5,18,20,0,0,0,0,0,0,0,0,10.58,7.21,8.9,9.09,83.25,0.04,73.08,0.92,230.19,1.73,230.49
2022,5,18,21,0,0,0,0,0,0,0,0,10.23,6.76,8.49,8.79,82.62,0.02,73.12,0.85,241.56,1.55,241.76
2022,5,18,22,0,0,0,0,0,0,0,0,9.98,6.15,8.06,8.42,80.56,0.01,73.12,0.78,260.73,1.35,261.68
2022,5,18,23,0,0,0,0,0,0,0,0,9.4,5.62,7.51,8.18,81.12,0.01,73.09,0.74,287.28,1.29,287.23
2022,5,19,0,0,0,0,0,0,0,0,0,8.93,4.93,6.93,7.81,80.12,0.02,73.04,0.85,313.51,1.49,312.46
2022,5,19,1,0,0,0,0,0,0,0,0,8.43,4.28,6.36,7.51,79.38,0.02,73,0.97,327.85,1.74,326.52
2022,5,19,2,0,0,0,0,0,0,0,0,8.2,3.69,5.94,7.14,76.88,0.05,72.96,1.01,329.26,1.87,327.64
2022,5,19,3,0,0,0,0,0,0,0,0,8.19,3.18,5.69,6.84,73.56,0.13,72.95,1.02,325.33,1.88,323.27
2022,5,19,4,0,0,0,0,0,0,0,0,8.32,2.73,5.52,6.59,70.19,0.11,72.95,0.98,324.78,1.76,322.57
2022,5,19,5,0.04,0.04,0.15,3.5,4.42,0.5,0,0,8.38,2.56,5.47,6.47,68.88,0.08,72.96,0.94,327.49,1.69,325.57
2022,5,19,6,0.49,0.51,1.09,55.65,59.6,6.94,0.04,0.2,10.05,5.35,7.69,8.12,77.19,0.12,73,1.11,319.27,1.72,322.56
2022,5,19,7,1.12,1.29,2.1,132.45,152.95,16.8,0.25,1.2,12.98,4.49,8.73,7.51,58.56,0.27,73.02,1.51,275.95,1.99,276.09
2022,5,19,8,1.76,2.09,3.03,212.92,250.67,28.23,0.62,3.17,15.07,4.3,9.69,7.39,50.38,0.01,73.03,2.58,236.6,3.33,236.57
2022,5,19,9,2.39,2.81,3.8,295.5,340.1,40.3,1.15,5.9,16.62,4.97,10.8,7.75,48,0.05,73.04,3.61,224.03,4.67,224.12
2022,5,19,10,2.76,3.3,4.36,343.67,398.48,47.7,1.55,7.92,17.51,5.87,11.69,8.3,48.31,0.07,73.05,4.41,220.69,5.72,220.79
2022,5,19,11,2.59,3.58,4.67,333.27,432.75,46.69,1.63,8.6,17.82,6.76,12.29,8.73,50.06,0.05,73.03,4.86,220.63,6.29,220.67
2022,5,19,12,1.99,3.35,4.72,260.58,400.48,34.45,1.2,6.27,17.25,7.29,12.26,9.03,53.44,0.12,72.99,4.96,221.04,6.46,221.13
2022,5,19,13,1.43,3.25,4.5,193.1,391.55,26.2,0.87,4.35,16.76,7.61,12.18,9.22,56.31,0.16,72.95,5.02,221.66,6.55,221.76
2022,5,19,14,1.45,2.8,4.02,191.6,337.15,25.78,0.8,4.02,16.54,7.78,12.15,9.34,57.75,0.2,72.9,4.94,223.97,6.43,224.11
2022,5,19,15,1.12,2.16,3.32,145.38,259.85,19.55,0.5,2.58,16.08,7.74,11.9,9.28,59.25,0.18,72.86,4.67,226.83,6.11,226.92
2022,5,19,16,0.75,1.37,2.44,90.3,163.52,11.67,0.2,1,15.42,7.61,11.51,9.22,61.19,0.15,72.84,4.21,228.98,5.55,229.05
2022,5,19,17,0.48,0.64,1.45,54.75,75.88,6.68,0.05,0.27,14.28,7.61,10.94,9.22,65.94,0.1,72.84,3.34,228.79,4.53,228.92
2022,5,19,18,0.1,0.12,0.42,10.73,13.8,1.41,0.01,0.02,12.42,8.69,10.55,10.07,81.38,0.13,72.88,1.82,226.57,2.79,226.7
2022,5,19,19,0,0,0,0,0,0,0,0,11.05,8.22,9.63,9.7,85.94,0.07,72.94,1.33,225.48,2.38,225.8
2022,5,19,20,0,0,0,0,0,0,0,0,10.79,7.75,9.27,9.4,84.5,0.04,73.01,1.24,227.8,2.12,227.84
2022,5,19,21,0,0,0,0,0,0,0,0,10.64,7.12,8.88,8.97,81.56,0.02,73.06,0.99,232.05,1.64,232.15
2022,5,19,22,0,0,0,0,0,0,0,0,10.39,6.51,8.45,8.54,79.44,0.02,73.07,0.76,236.8,1.32,236.88
2022,5,19,23,0,0,0,0,0,0,0,0,10.2,6.09,8.15,8.3,78.12,0.02,73.05,0.54,250.51,0.96,248.46
2022,5,20,0,0,0,0,0,0,0,0,0,9.81,6.24,8.02,8.48,81.62,0.04,73.02,0.42,284.04,0.77,276.4
2022,5,20,1,0,0,0,0,0,0,0,0,9.38,6.23,7.8,8.48,84.06,0.04,72.98,0.41,304.9,0.74,295.49
2022,5,20,2,0,0,0,0,0,0,0,0,9.07,6.08,7.58,8.42,85.19,0.03,72.94,0.43,312.06,0.78,305.6
2022,5,20,3,0,0,0,0,0,0,0,0,8.94,5.71,7.33,8.18,83.44,0.02,72.92,0.39,321.52,0.67,313.58
2022,5,20,4,0,0,0,0,0,0,0,0,8.83,5.44,7.14,8,82.5,0.01,72.91,0.37,330.71,0.61,321.23
2022,5,20,5,0.05,0.04,0.16,4,4.62,0.55,0,0,8.64,5.33,6.98,7.93,82.81,0,72.93,0.41,340.87,0.69,333.73
2022,5,20,6,0.31,0.51,1.09,37.5,60.85,4.91,0.03,0.15,10.21,6.78,8.5,8.91,83.25,0,72.95,0.58,310.1,0.8,316.97
2022,5,20,7,0.74,1.31,2.11,95.45,158.9,12.87,0.2,1,12.54,7.08,9.81,9.03,72.5,0.01,72.97,0.88,239.56,1.11,240.36
2022,5,20,8,1.45,2.13,3.03,185.67,259.95,26.09,0.63,3.23,14.59,7.12,10.86,9.03,63.56,0,72.97,2.1,212.98,2.63,213.27
2022,5,20,9,1.89,2.84,3.8,240.65,346.7,34.54,1.05,5.5,16.4,7.11,11.75,9.03,56.62,0,72.96,3.03,209.47,3.84,209.48
2022,5,20,10,2.44,3.34,4.36,311.15,407.33,44.27,1.51,7.62,17.56,7.4,12.48,9.22,53.44,0,72.94,3.68,207.71,4.69,207.67
2022,5,20,11,2.47,3.65,4.67,325.33,445.85,47.18,1.73,9.05,18.11,7.93,13.01,9.46,53.19,0.01,72.9,4.12,208.17,5.26,208.16
2022,5,20,12,2.31,3.5,4.72,300.75,425.45,41.8,1.5,8.05,18.07,8.39,13.23,9.7,54.62,0.1,72.86,4.34,211.14,5.56,211.14
2022,5,20,13,2.05,3.26,4.5,262.8,395.27,36.2,1.23,6.4,17.6,8.62,13.11,9.89,57,0.27,72.81,4.49,214.3,5.8,214.25
2022,5,20,14,1.71,2.82,4.02,216.73,342.62,29.5,0.91,4.65,17.46,8.79,13.12,10.01,58.25,0.49,72.76,4.56,217.13,5.89,217.19
2022,5,20,15,1.32,2.18,3.32,164.98,263.23,22.09,0.57,2.92,16.76,8.74,12.76,10.01,60.75,0.61,72.72,4.39,218.64,5.7,218.71
2022,5,20,16,0.85,1.42,2.45,103.08,170.77,13.29,0.24,1.2,15.44,8.67,12.06,9.95,65.94,0.55,72.7,3.95,220.02,5.18,220.1
2022,5,20,17,0.44,0.67,1.46,51.9,80,6.41,0.06,0.3,14.05,8.58,11.32,9.95,72.06,0.48,72.71,3.34,221.59,4.47,221.53
2022,5,20,18,0.1,0.12,0.42,10.88,14.67,1.47,0.01,0.02,12.14,9.16,10.65,10.5,86.31,0.8,72.73,2,223.25,2.84,222.66
2022,5,20,19,0,0,0,0,0,0,0,0,10.83,9.42,10.12,10.8,96.5,0.67,72.77,1.26,225,2.07,223.01
2022,5,20,20,0,0,0,0,0,0,0,0,10.24,9.11,9.67,10.56,98.5,0.49,72.81,1.02,229.97,1.77,227.51
2022,5,20,21,0,0,0,0,0,0,0,0,9.5,8.4,8.94,10.07,98.62,0.3,72.82,0.77,238.74,1.43,238.39
2022,5,20,22,0,0,0,0,0,0,0,0,9.14,7.95,8.55,9.77,98.19,0.15,72.81,0.71,263.66,1.27,263.27
2022,5,20,23,0,0,0,0,0,0,0,0,8.68,7.59,8.14,9.58,99.12,0.1,72.78,0.71,296,1.29,295.16
2022,5,21,0,0,0,0,0,0,0,0,0,8.25,7.04,7.64,9.22,98.38,0.07,72.72,0.8,307.87,1.48,307.05
2022,5,21,1,0,0,0,0,0,0,0,0,8.08,6.55,7.32,8.91,96.06,0.06,72.67,0.84,310.49,1.54,310.25
2022,5,21,2,0,0,0,0,0,0,0,0,8.05,6.16,7.11,8.67,93.31,0.04,72.63,0.86,311.33,1.52,311.24
2022,5,21,3,0,0,0,0,0,0,0,0,7.92,5.73,6.83,8.36,91.12,0.03,72.6,0.9,308.66,1.54,308.21
2022,5,21,4,0,0,0,0,0,0,0,0,7.83,5.34,6.58,8.12,89.06,0.01,72.59,0.94,311.63,1.58,311
2022,5,21,5,0.05,0.04,0.16,4.17,4.88,0.59,0,0,7.89,5.02,6.45,7.93,86.81,0.01,72.6,0.96,315.66,1.62,315.2
2022,5,21,6,0.37,0.51,1.1,43.4,60.95,5.55,0.03,0.17,9.99,6.56,8.28,8.91,84.44,0.06,72.62,0.98,308.87,1.54,310.25
2022,5,21,7,0.98,1.29,2.11,120.05,156.17,16.1,0.26,1.25,12.66,6.66,9.66,8.97,71.06,0.88,72.63,1.73,263.77,2.24,263.99
2022,5,21,8,1.28,2.09,3.03,160.83,254.27,22.66,0.55,2.8,14.54,6.8,10.66,9.09,63.62,0.43,72.63,2.69,236.86,3.48,236.99
2022,5,21,9,2.05,2.79,3.8,263.55,339.42,36.36,1.1,5.77,16.08,7.19,11.63,9.34,59.12,0.29,72.63,3.54,227.51,4.59,227.48
2022,5,21,10,2.18,3.33,4.36,279.67,405.85,40.3,1.39,6.95,17.05,7.8,12.43,9.7,57.75,0.18,72.62,4.28,223.45,5.57,223.41
2022,5,21,11,2.56,3.58,4.67,334.45,434.5,47.54,1.73,9.08,17.5,8.4,12.95,10.01,58,0.19,72.59,4.73,223.13,6.15,223.1
2022,5,21,12,2.42,3.47,4.72,311.35,418.23,42.65,1.53,8.2,17.73,8.75,13.24,10.19,58.06,0.29,72.56,4.97,224.3,6.47,224.27
2022,5,21,13,2.41,3.27,4.5,300.3,392.7,41.02,1.4,7.27,17.77,8.91,13.34,10.19,58.19,0.45,72.5,5.18,226.89,6.77,226.87
2022,5,21,14,2.07,2.82,4.02,255.95,338.75,34.4,1.06,5.42,17.57,8.63,13.1,10.01,57.69,0.52,72.45,5.35,230.27,7.04,230.32
2022,5,21,15,1.57,2.21,3.32,192.92,264.9,25.36,0.66,3.38,16.97,8.07,12.51,9.64,57.69,0.49,72.42,5.05,231.73,6.65,231.68
2022,5,21,16,0.99,1.47,2.45,119.55,175.42,15.32,0.28,1.4,15.91,7.55,11.73,9.34,59.69,0.4,72.42,4.33,231.81,5.74,231.74
2022,5,21,17,0.48,0.71,1.46,55.35,84.6,7.02,0.07,0.33,14.41,7.33,10.87,9.22,64.94,0.3,72.44,3.32,231.49,4.48,231.37
2022,5,21,18,0.11,0.13,0.43,12.83,15.95,1.77,0.01,0.02,11.99,8.55,10.27,10.25,84.69,0.19,72.47,1.72,235.16,2.63,233.95
2022,5,21,19,0,0,0,0,0,0,0,0,10.42,7.65,9.03,9.52,87.44,0.15,72.52,0.98,239.74,1.64,238.8
2022,5,21,20,0,0,0,0,0,0,0,0,10,6.85,8.43,8.97,84.75,0.08,72.57,0.74,255.38,1.26,255.62
2022,5,21,21,0,0,0,0,0,0,0,0,9.22,6.29,7.76,8.67,86.19,0.03,72.59,0.71,287.24,1.25,286.29
2022,5,21,22,0,0,0,0,0,0,0,0,8.37,5.76,7.07,8.36,88.19,0.01,72.59,0.77,308.84,1.38,306.48
2022,5,21,23,0,0,0,0,0,0,0,0,7.52,5.2,6.37,8.06,90.12,0.01,72.56,0.84,319.51,1.53,317.69
2022,5,22,0,0,0,0,0,0,0,0,0,6.85,4.57,5.71,7.69,90.31,0,72.53,0.91,321.95,1.68,320.84
2022,5,22,1,0,0,0,0,0,0,0,0,6.5,3.87,5.19,7.32,88.12,0,72.5,0.94,322.75,1.69,321.75
2022,5,22,2,0,0,0,0,0,0,0,0,6.44,3.22,4.83,7.02,84.44,0,72.49,0.92,323.62,1.59,323.19
2022,5,22,3,0,0,0,0,0,0,0,0,6.39,2.63,4.51,6.71,81.19,0,72.48,0.92,322.94,1.55,322.38
2022,5,22,4,0,0,0,0,0,0,0,0,6.33,2.08,4.21,6.47,78.38,0,72.48,0.93,323.9,1.55,323.19
2022,5,22,5,0.05,0.04,0.16,3.98,4.52,0.55,0,0,6.48,1.75,4.11,6.29,75.81,0,72.5,0.91,327.26,1.53,326.63
2022,5,22,6,0.31,0.48,1.1,37.8,53.67,4.87,0.03,0.15,8.8,3.9,6.35,7.57,77.38,0.04,72.54,0.91,312.57,1.4,317.25
2022,5,22,7,0.28,1.23,2.11,35.33,141.02,4.84,0.07,0.35,11.77,3.29,7.53,7.08,59.31,0.12,72.58,1.73,260.67,2.25,261.03
2022,5,22,8,0.27,2.05,3.03,39.3,240.1,5.84,0.12,0.62,13.89,4.08,8.98,7.39,54.25,0,72.62,2.94,235.93,3.8,235.89
2022,5,22,9,0.54,2.74,3.8,80.6,323.67,11.77,0.32,1.67,15.45,4.7,10.08,7.69,51.12,0,72.64,3.75,227.61,4.82,227.63
2022,5,22,10,0.61,3.25,4.36,93.9,385.62,13.6,0.41,2.08,16.32,5.43,10.87,8.12,50.81,0.02,72.64,4.26,222.4,5.47,222.39
2022,5,22,11,1.59,3.6,4.67,215.5,430.67,31.3,1.11,5.73,16.73,6.29,11.51,8.61,52.38,0.06,72.62,4.56,219.93,5.85,219.96
2022,5,22,12,2.04,3.72,4.72,280.55,448.83,41.21,1.48,7.73,16.71,7.01,11.86,8.97,54.81,0.28,72.58,4.67,220.46,5.99,220.4
2022,5,22,13,1.87,3.53,4.5,250.73,427.98,37.16,1.3,6.48,16.41,7.48,11.94,9.28,57.44,0.76,72.53,4.74,221.26,6.1,221.26
2022,5,22,14,1.79,3.02,4.02,227.5,363.95,33.51,1.07,5.48,16,7.7,11.85,9.4,59.94,1.04,72.49,4.81,220.65,6.22,220.67
2022,5,22,15,1.39,2.43,3.33,176.95,294.73,26.13,0.7,3.62,15.26,7.78,11.52,9.52,63.44,1.06,72.47,4.67,220.19,6.07,220.15
2022,5,22,16,1.03,1.63,2.46,125.42,195.5,17.12,0.32,1.6,14.15,7.74,10.94,9.52,68.25,1,72.47,4.23,220.05,5.56,220.09
2022,5,22,17,0.57,0.8,1.47,65.7,94.7,8.24,0.08,0.38,13,7.8,10.4,9.58,74.19,0.62,72.49,3.53,220.33,4.72,220.36
2022,5,22,18,0.13,0.15,0.44,14.3,17.6,1.95,0.01,0.02,11.34,8.65,10,10.31,89,0.15,72.52,2.09,219.39,3.05,219.19
2022,5,22,19,0,0,0,0,0,0,0,0,9.81,8.46,9.13,10.07,96.56,0.13,72.56,1.14,216.95,2.07,216.39
2022,5,22,20,0,0,0,0,0,0,0,0,9.3,7.98,8.63,9.7,96.12,0.09,72.61,0.94,220.96,1.85,220.36
2022,5,22,21,0,0,0,0,0,0,0,0,9.05,7.41,8.23,9.28,93.81,0.06,72.63,0.86,228.67,1.6,228.16
2022,5,22,22,0,0,0,0,0,0,0,0,8.73,6.82,7.77,8.97,92.12,0.04,72.64,0.74,247.52,1.33,246
2022,5,22,23,0,0,0,0,0,0,0,0,8.17,6.28,7.23,8.67,92.62,0.03,72.63,0.68,275.25,1.18,272.28
2022,5,23,0,0,0,0,0,0,0,0,0,7.39,5.59,6.49,8.3,93.94,0.02,72.6,0.75,299.52,1.25,298.32
2022,5,23,1,0,0,0,0,0,0,0,0,6.88,4.91,5.9,8,93.38,0.02,72.57,0.79,315.4,1.33,315.71
2022,5,23,2,0,0,0,0,0,0,0,0,6.62,4.3,5.47,7.69,91.38,0.01,72.55,0.82,323.89,1.36,324.85
2022,5,23,3,0,0,0,0,0,0,0,0,6.51,3.64,5.08,7.39,88.38,0.01,72.55,0.8,339.44,1.29,340.58
